Chemical Name,SMILES,Radical Name,Enthalpy,Activation Energy,k_value,Temperature,Bond Dissociation Energy,Chemical Group,Reaction Type/Pathway,PH,No,Resource:,smiles_valid,HOMO_predicted,LUMO_predicted,HOMO_LUMO_gap_predicted
"2,6-(CH3)2C6H3OH",Cc1cccc(C)c1O,tert-RO2*,-$3.70,23.3,29000.0,400.0,354.9,Phenol,Hydrogen Abstraction,,83.0,3.2 Table,True,-5.777601718902588,-0.04856270179152489,5.729039017111063
4-(CH3)2NC6H4OH,CN(C)c1ccc(O)cc1,HO2*,-$42.20,6.6,4400000.0,400.0,326.8,Phenol,Hydrogen Abstraction,,85.0,3.2 Table,True,-5.471067905426025,-0.05612524226307869,5.414942663162947
4-(CH3)2NC6H4OH,CN(C)c1ccc(O)cc1,sec-RO2*,-$38.70,7.9,3000000.0,400.0,326.8,Phenol,Hydrogen Abstraction,,85.0,3.2 Table,True,-5.471067905426025,-0.05612524226307869,5.414942663162947
4-(CH3)2NC6H4OH,CN(C)c1ccc(O)cc1,tert-RO2*,-$31.80,10.7,1300000.0,400.0,326.8,Phenol,Hydrogen Abstraction,,85.0,3.2 Table,True,-5.471067905426025,-0.05612524226307869,5.414942663162947
"2,4,6-(CH3)3C6H2OH",Cc1cc(C)c(O)c(C)c1,HO2*,-$22.20,14.8,380000.0,400.0,346.8,Phenol,Hydrogen Abstraction,,110.0,3.2 Table,True,-5.477290630340576,0.4837495982646942,5.96104022860527
"2,4,6-(CH3)3C6H2OH",Cc1cc(C)c(O)c(C)c1,sec-RO2*,-$18.70,16.3,240000.0,400.0,346.8,Phenol,Hydrogen Abstraction,,110.0,3.2 Table,True,-5.477290630340576,0.4837495982646942,5.96104022860527
"2,4,6-(CH3)3C6H2OH",Cc1cc(C)c(O)c(C)c1,tert-RO2*,-$11.80,19.5,91000.0,400.0,346.8,Phenol,Hydrogen Abstraction,,110.0,3.2 Table,True,-5.477290630340576,0.4837495982646942,5.96104022860527
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,HO2*,-$41.30,6.9,4000000.0,400.0,327.7,Phenol,Hydrogen Abstraction,,130.0,3.2 Table,True,-5.149246692657471,0.08438117802143097,5.233627870678902
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,sec-RO2*,-$37.80,8.2,2700000.0,400.0,327.7,Phenol,Hydrogen Abstraction,,130.0,3.2 Table,True,-5.149246692657471,0.08438117802143097,5.233627870678902
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,tert-RO2*,-$30.90,11.0,1200000.0,400.0,327.7,Phenol,Hydrogen Abstraction,,130.0,3.2 Table,True,-5.149246692657471,0.08438117802143097,5.233627870678902
beta-Tocopherol,Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,HO2*,-$36.60,8.7,2300000.0,400.0,332.4,Phenol,Hydrogen Abstraction,,131.0,3.2 Table,True,-5.359154224395752,0.42040693759918213,5.779561161994934
beta-Tocopherol,Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,sec-RO2*,-$33.10,10.2,1500000.0,400.0,332.4,Phenol,Hydrogen Abstraction,,131.0,3.2 Table,True,-5.359154224395752,0.42040693759918213,5.779561161994934
beta-Tocopherol,Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,tert-RO2*,-$26.20,13.0,640000.0,400.0,332.4,Phenol,Hydrogen Abstraction,,131.0,3.2 Table,True,-5.359154224395752,0.42040693759918213,5.779561161994934
delta-Tocopherol,Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,HO2*,-$52.00,2.9,13000000.0,400.0,317.0,Phenol,Hydrogen Abstraction,,133.0,3.2 Table,True,-5.551511287689209,0.30757179856300354,5.8590830862522125
delta-Tocopherol,Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,sec-RO2*,-$48.50,4.2,9000000.0,400.0,317.0,Phenol,Hydrogen Abstraction,,133.0,3.2 Table,True,-5.551511287689209,0.30757179856300354,5.8590830862522125
delta-Tocopherol,Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,tert-RO2*,-$41.60,6.8,4100000.0,400.0,317.0,Phenol,Hydrogen Abstraction,,133.0,3.2 Table,True,-5.551511287689209,0.30757179856300354,5.8590830862522125
2-HOC6H4O*,Oc1ccccc1O,sec-ROOH,$27.50,40.0,17.0,333.0,338.0,Phenoxyl,Radical Recombination,,3.0,3.4 Table,True,-5.6969523429870605,0.1106223315000534,5.807574674487114
2-HOC6H4O*,Oc1ccccc1O,tert-ROOH,$20.60,36.1,70.0,333.0,338.0,Phenoxyl,Radical Recombination,,3.0,3.4 Table,True,-5.6969523429870605,0.1106223315000534,5.807574674487114
2-HO-4-(CH3)3CC6H3O*,CC(C)(C)c1ccc(O)c(O)c1,sec-ROOH,$23.10,37.5,42.0,333.0,342.4,Phenoxyl,Radical Recombination,,4.0,3.4 Table,True,-5.485815525054932,-0.11695724725723267,5.368858277797699
2-HO-4-(CH3)3CC6H3O*,CC(C)(C)c1ccc(O)c(O)c1,tert-ROOH,$16.20,33.7,170.0,333.0,342.4,Phenoxyl,Radical Recombination,,4.0,3.4 Table,True,-5.485815525054932,-0.11695724725723267,5.368858277797699
4-CH3C6H4O*,Cc1ccc(O)cc1,sec-ROOH,$7.70,29.1,870.0,333.0,357.8,Phenoxyl,Radical Recombination,,9.0,3.4 Table,True,-5.932056903839111,0.2748132348060608,6.206870138645172
4-CH3C6H4O*,Cc1ccc(O)cc1,tert-ROOH,$0.80,25.6,3100.0,333.0,357.8,Phenoxyl,Radical Recombination,,9.0,3.4 Table,True,-5.932056903839111,0.2748132348060608,6.206870138645172
(CH3)3C6(O*)(CH2)3O,CC(C)(C)c1c([O])ccc2c1CCCCO2,sec-ROOH,$36.70,45.4,2.4,333.0,328.8,Phenoxyl,Radical Recombination,,10.0,3.4 Table,True,-5.417792797088623,0.10347577929496765,5.521268576383591
(CH3)3C6(O*)(CH2)3O,CC(C)(C)c1c([O])ccc2c1CCCCO2,tert-ROOH,$29.80,41.3,11.0,333.0,328.8,Phenoxyl,Radical Recombination,,10.0,3.4 Table,True,-5.417792797088623,0.10347577929496765,5.521268576383591
(CH3)3C6(O*)CH2CH(CH3)O,CC1Cc2c(ccc([O])c2C(C)(C)C)O1,sec-ROOH,$41.10,48.1,0.9,333.0,324.4,Phenoxyl,Radical Recombination,,20.0,3.4 Table,True,-5.5134596824646,-0.5250875353813171,4.9883721470832825
(CH3)3C6(O*)CH2CH(CH3)O,CC1Cc2c(ccc([O])c2C(C)(C)C)O1,tert-ROOH,$34.20,43.9,4.2,333.0,324.4,Phenoxyl,Radical Recombination,,20.0,3.4 Table,True,-5.5134596824646,-0.5250875353813171,4.9883721470832825
1-C13H9O*,[O]c1cccc2c1Cc1ccccc1-2,sec-ROOH,$29.20,41.0,12.0,333.0,336.3,Phenoxyl,Radical Recombination,,25.0,3.4 Table,True,-5.7409210205078125,-0.964780867099762,4.7761401534080505
1-C13H9O*,[O]c1cccc2c1Cc1ccccc1-2,tert-ROOH,$22.30,37.0,50.0,333.0,336.3,Phenoxyl,Radical Recombination,,25.0,3.4 Table,True,-5.7409210205078125,-0.964780867099762,4.7761401534080505
1-C10H7O*,[O]c1cccc2ccccc12,sec-ROOH,$24.10,38.0,35.0,333.0,341.4,Phenoxyl,Radical Recombination,,29.0,3.4 Table,True,-6.254216194152832,-0.9638381600379944,5.290378034114838
1-C10H7O*,[O]c1cccc2ccccc12,tert-ROOH,$17.20,34.2,140.0,333.0,341.4,Phenoxyl,Radical Recombination,,29.0,3.4 Table,True,-6.254216194152832,-0.9638381600379944,5.290378034114838
2-C10H7O*,[O]c1ccc2ccccc2c1,sec-ROOH,$13.70,32.3,280.0,333.0,351.8,Phenoxyl,Radical Recombination,,30.0,3.4 Table,True,-6.001780986785889,-1.198256492614746,4.803524494171143
2-C10H7O*,[O]c1ccc2ccccc2c1,tert-ROOH,$6.80,28.7,1000.0,333.0,351.8,Phenoxyl,Radical Recombination,,30.0,3.4 Table,True,-6.001780986785889,-1.198256492614746,4.803524494171143
1-C14H9O*,[O]c1cccc2c1ccc1ccccc12,sec-ROOH,$12.80,31.8,330.0,333.0,352.7,Phenoxyl,Radical Recombination,,32.0,3.4 Table,True,-5.881963729858398,-1.2274850606918335,4.654478669166565
1-C14H9O*,[O]c1cccc2c1ccc1ccccc12,tert-ROOH,$5.90,28.2,1200.0,333.0,352.7,Phenoxyl,Radical Recombination,,32.0,3.4 Table,True,-5.881963729858398,-1.2274850606918335,4.654478669166565
C6H5O*,[O]c1ccccc1,sec-ROOH,-$1.50,24.4,4800.0,333.0,367.0,Phenoxyl,Radical Recombination,,36.0,3.4 Table,True,-6.224695205688477,-0.5294616222381592,5.695233583450317
C6H5O*,[O]c1ccccc1,tert-ROOH,-$8.40,21.1,16000.0,333.0,367.0,Phenoxyl,Radical Recombination,,36.0,3.4 Table,True,-6.224695205688477,-0.5294616222381592,5.695233583450317
4-CH3COC6H4O*,CC(=O)c1ccc(O)cc1,sec-ROOH,-$4.00,23.2,7300.0,333.0,369.5,Phenoxyl,Radical Recombination,,38.0,3.4 Table,True,-6.2654500007629395,-1.2383493185043335,5.027100682258606
4-CH3COC6H4O*,CC(=O)c1ccc(O)cc1,tert-ROOH,-$10.90,19.9,24000.0,333.0,369.5,Phenoxyl,Radical Recombination,,38.0,3.4 Table,True,-6.2654500007629395,-1.2383493185043335,5.027100682258606
4-NH2C6H4O*,Nc1ccc(O)cc1,sec-ROOH,$10.80,30.8,470.0,333.0,354.7,Phenoxyl,Radical Recombination,,40.0,3.4 Table,True,-5.022119998931885,0.8767513632774353,5.89887136220932
4-NH2C6H4O*,Nc1ccc(O)cc1,tert-ROOH,$3.90,27.2,1700.0,333.0,354.7,Phenoxyl,Radical Recombination,,40.0,3.4 Table,True,-5.022119998931885,0.8767513632774353,5.89887136220932
4-C6H5CH2OC6H4O*,Oc1ccc(OCc2ccccc2)cc1,sec-ROOH,$18.00,34.6,120.0,333.0,347.5,Phenoxyl,Radical Recombination,,41.0,3.4 Table,True,-5.596794605255127,-0.11309799551963806,5.483696609735489
4-C6H5CH2OC6H4O*,Oc1ccc(OCc2ccccc2)cc1,tert-ROOH,$11.10,30.9,460.0,333.0,347.5,Phenoxyl,Radical Recombination,,41.0,3.4 Table,True,-5.596794605255127,-0.11309799551963806,5.483696609735489
4-CH3(CH2)3OC6H4O*,CCCCOc1ccc(O)cc1,sec-ROOH,$19.70,35.6,83.0,333.0,345.8,Phenoxyl,Radical Recombination,,44.0,3.4 Table,True,-5.706371784210205,0.21124929189682007,5.917621076107025
4-CH3(CH2)3OC6H4O*,CCCCOc1ccc(O)cc1,tert-ROOH,$12.80,31.8,330.0,333.0,345.8,Phenoxyl,Radical Recombination,,44.0,3.4 Table,True,-5.706371784210205,0.21124929189682007,5.917621076107025
4-(CH3)3CC6H4O*,CC(C)(C)c1ccc(O)cc1,sec-ROOH,$8.60,29.6,730.0,333.0,356.9,Phenoxyl,Radical Recombination,,46.0,3.4 Table,True,-5.867645740509033,0.04890645667910576,5.916552197188139
4-(CH3)3CC6H4O*,CC(C)(C)c1ccc(O)cc1,tert-ROOH,$1.70,26.0,2700.0,333.0,356.9,Phenoxyl,Radical Recombination,,46.0,3.4 Table,True,-5.867645740509033,0.04890645667910576,5.916552197188139
"2,4-[(CH3)3C]2C6H3O*",CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,sec-ROOH,$8.00,29.3,810.0,333.0,357.5,Phenoxyl,Radical Recombination,,47.0,3.4 Table,True,-5.704797267913818,-0.03940923139452934,5.665388036519289
"2,4-[(CH3)3C]2C6H3O*",CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,tert-ROOH,$1.10,25.7,3000.0,333.0,357.5,Phenoxyl,Radical Recombination,,47.0,3.4 Table,True,-5.704797267913818,-0.03940923139452934,5.665388036519289
"2-(CH3)3C-4,6-(CH3)2C6H2O*",Cc1cc(C)c(O)c(C(C)(C)C)c1,sec-ROOH,$11.70,31.2,410.0,333.0,353.8,Phenoxyl,Radical Recombination,,74.0,3.4 Table,True,-5.526060104370117,0.3488187789916992,5.874878883361816
"2-(CH3)3C-4,6-(CH3)2C6H2O*",Cc1cc(C)c(O)c(C(C)(C)C)c1,tert-ROOH,$4.80,27.6,1500.0,333.0,353.8,Phenoxyl,Radical Recombination,,74.0,3.4 Table,True,-5.526060104370117,0.3488187789916992,5.874878883361816
2-(CH3)3C-4-CH3OC6H2O*,COc1ccc(O)c(C(C)(C)C)c1,sec-ROOH,$24.10,38.0,35.0,333.0,341.4,Phenoxyl,Radical Recombination,,75.0,3.4 Table,True,-5.413139343261719,0.17726533114910126,5.59040467441082
2-(CH3)3C-4-CH3OC6H2O*,COc1ccc(O)c(C(C)(C)C)c1,tert-ROOH,$17.20,34.2,140.0,333.0,341.4,Phenoxyl,Radical Recombination,,75.0,3.4 Table,True,-5.413139343261719,0.17726533114910126,5.59040467441082
4-CH3OC6H4O*,COc1ccc(O)cc1,sec-ROOH,$16.50,33.8,160.0,333.0,349.0,Phenoxyl,Radical Recombination,,78.0,3.4 Table,True,-5.547805309295654,0.39801034331321716,5.9458156526088715
4-CH3OC6H4O*,COc1ccc(O)cc1,tert-ROOH,$9.60,30.1,610.0,333.0,349.0,Phenoxyl,Radical Recombination,,78.0,3.4 Table,True,-5.547805309295654,0.39801034331321716,5.9458156526088715
"2,3-(CH3)2C6H3O*",Cc1cccc(O)c1C,sec-ROOH,$12.00,31.4,380.0,333.0,353.5,Phenoxyl,Radical Recombination,,79.0,3.4 Table,True,-5.651112079620361,-0.019930485635995865,5.6311815939843655
"2,3-(CH3)2C6H3O*",Cc1cccc(O)c1C,tert-ROOH,$5.10,27.8,1400.0,333.0,353.5,Phenoxyl,Radical Recombination,,79.0,3.4 Table,True,-5.651112079620361,-0.019930485635995865,5.6311815939843655
"3,4-(CH3)2C6H3O*",Cc1ccc(O)cc1C,sec-ROOH,$12.90,31.9,320.0,333.0,352.6,Phenoxyl,Radical Recombination,,80.0,3.4 Table,True,-5.924914836883545,0.29155194759368896,6.216466784477234
"3,4-(CH3)2C6H3O*",Cc1ccc(O)cc1C,tert-ROOH,$6.00,28.2,1200.0,333.0,352.6,Phenoxyl,Radical Recombination,,80.0,3.4 Table,True,-5.924914836883545,0.29155194759368896,6.216466784477234
"3,5-(CH3)2C6H3O*",Cc1cc(C)cc(O)c1,sec-ROOH,$11.50,31.1,420.0,333.0,354.0,Phenoxyl,Radical Recombination,,81.0,3.4 Table,True,-5.71203088760376,0.515260636806488,6.227291524410248
"3,5-(CH3)2C6H3O*",Cc1cc(C)cc(O)c1,tert-ROOH,$4.60,27.5,1600.0,333.0,354.0,Phenoxyl,Radical Recombination,,81.0,3.4 Table,True,-5.71203088760376,0.515260636806488,6.227291524410248
"2,4-(CH3)2C6H3O*",Cc1ccc(O)c(C)c1,sec-ROOH,$7.00,28.8,970.0,333.0,358.5,Phenoxyl,Radical Recombination,,82.0,3.4 Table,True,-5.714667320251465,0.17409999668598175,5.888767316937447
"2,4-(CH3)2C6H3O*",Cc1ccc(O)c(C)c1,tert-ROOH,$0.10,25.3,3400.0,333.0,358.5,Phenoxyl,Radical Recombination,,82.0,3.4 Table,True,-5.714667320251465,0.17409999668598175,5.888767316937447
"2,6-(CH3)2C6H3O*",Cc1cccc(C)c1O,sec-ROOH,$10.60,30.6,510.0,333.0,354.9,Phenoxyl,Radical Recombination,,83.0,3.4 Table,True,-5.7776007652282715,-0.04856262728571892,5.729038137942553
"2,6-(CH3)2C6H3O*",Cc1cccc(C)c1O,tert-ROOH,$3.70,27.0,1900.0,333.0,354.9,Phenoxyl,Radical Recombination,,83.0,3.4 Table,True,-5.7776007652282715,-0.04856262728571892,5.729038137942553
4-(CH3)2NC6H4O*,CN(C)c1ccc(O)cc1,sec-ROOH,$38.70,46.6,1.6,333.0,326.8,Phenoxyl,Radical Recombination,,85.0,3.4 Table,True,-5.471067905426025,-0.056125421077013016,5.414942484349012
4-(CH3)2NC6H4O*,CN(C)c1ccc(O)cc1,tert-ROOH,$31.80,42.5,6.9,333.0,326.8,Phenoxyl,Radical Recombination,,85.0,3.4 Table,True,-5.471067905426025,-0.056125421077013016,5.414942484349012
"2,4,6-(CH3)3C6H2O*",Cc1cc(C)c(O)c(C)c1,sec-ROOH,$18.70,35.0,100.0,333.0,346.8,Phenoxyl,Radical Recombination,,110.0,3.4 Table,True,-5.477290630340576,0.4837494492530823,5.9610400795936584
"2,4,6-(CH3)3C6H2O*",Cc1cc(C)c(O)c(C)c1,tert-ROOH,$11.80,31.3,390.0,333.0,346.8,Phenoxyl,Radical Recombination,,110.0,3.4 Table,True,-5.477290630340576,0.4837494492530823,5.9610400795936584
"2,6-(CH3)2-4-COOHCH2-C6H2OH",Cc1cc(CC(=O)O)cc(C)c1O,sec-ROOH,$17.50,34.4,130.0,333.0,348.0,Phenoxyl,Radical Recombination,,113.0,3.4 Table,True,-5.71437406539917,-0.12468411028385162,5.589689955115318
"2,6-(CH3)2-4-COOHCH2-C6H2OH",Cc1cc(CC(=O)O)cc(C)c1O,tert-ROOH,$10.60,30.6,510.0,333.0,348.0,Phenoxyl,Radical Recombination,,113.0,3.4 Table,True,-5.71437406539917,-0.12468411028385162,5.589689955115318
3-HOC6H4OH,Oc1cccc(O)c1,sec-ROOH,-$0.30,25.0,7600.0,333.0,365.8,Phenoxyl,Radical Recombination,,121.0,3.4 Table,True,-5.375467300415039,-0.04928350821137428,5.326183792203665
3-HOC6H4OH,Oc1cccc(O)c1,tert-ROOH,-$7.20,21.7,26000.0,333.0,365.8,Phenoxyl,Radical Recombination,,121.0,3.4 Table,True,-5.375467300415039,-0.04928350821137428,5.326183792203665
?-Tocopheroxyl,Cc1c(C)c2c(c(C)c1[O])CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,sec-ROOH,$37.80,46.0,1.9,333.0,327.7,Phenoxyl,Radical Recombination,,130.0,3.4 Table,True,-5.270752429962158,0.04825121536850929,5.3190036453306675
?-Tocopheroxyl,Cc1c(C)c2c(c(C)c1[O])CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,tert-ROOH,$30.90,41.9,8.6,333.0,327.7,Phenoxyl,Radical Recombination,,130.0,3.4 Table,True,-5.270752429962158,0.04825121536850929,5.3190036453306675
?-Tocopheroxyl,Cc1cc([O])c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,sec-ROOH,$33.10,43.3,5.2,333.0,332.4,Phenoxyl,Radical Recombination,,131.0,3.4 Table,True,-5.320306301116943,0.14684636890888214,5.4671526700258255
?-Tocopheroxyl,Cc1cc([O])c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,tert-ROOH,$26.20,39.2,23.0,333.0,332.4,Phenoxyl,Radical Recombination,,131.0,3.4 Table,True,-5.320306301116943,0.14684636890888214,5.4671526700258255
?-Tocopheroxyl,Cc1cc([O])cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,sec-ROOH,$48.50,52.7,0.2,333.0,317.0,Phenoxyl,Radical Recombination,,133.0,3.4 Table,True,-5.560486316680908,-0.030913617461919785,5.529572699218988
?-Tocopheroxyl,Cc1cc([O])cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,tert-ROOH,$41.60,48.4,0.8,333.0,317.0,Phenoxyl,Radical Recombination,,133.0,3.4 Table,True,-5.560486316680908,-0.030913617461919785,5.529572699218988
"1-[3',5'-[(CH3)2C]2-4'-(*O-C6H2CH2)]-3,5-[[(CH3)2C]2-4'-HOC6H2CH2]2-C6H3",CC(C)c1cc(O)c(C(C)C)c(Cc2cc(Cc3cc(C(C)C)cc(O)c3C(C)C)cc(Cc3cc(C(C)C)cc(O)c3C(C)C)c2)c1,sec-ROOH,$20.60,42.6,88.0,333.0,,Phenoxyl,Radical Recombination,,1.0,3.5 Table,True,-5.379616737365723,-0.3588104248046875,5.020806312561035
"1-[3',5'-[(CH3)2C]2-4'-(*O-C6H2CH2)]-3,5-[[(CH3)2C]2-4'-HOC6H2CH2]2-C6H3",CC(C)c1cc(O)c(C(C)C)c(Cc2cc(Cc3cc(C(C)C)cc(O)c3C(C)C)cc(Cc3cc(C(C)C)cc(O)c3C(C)C)c2)c1,tert-ROOH,$13.70,38.8,270.0,333.0,,Phenoxyl,Radical Recombination,,1.0,3.5 Table,True,-5.379616737365723,-0.3588104248046875,5.020806312561035
"[4,6-[(CH3)3C]2C6H2O*]-CH2-2-[4,6-[(CH3)3C]2C6H2OH",CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,sec-ROOH,$24.60,44.8,45.0,333.0,340.9,Phenoxyl,Radical Recombination,,24.0,3.5 Table,True,-5.39336633682251,-0.29362690448760986,5.0997394323349
"[4,6-[(CH3)3C]2C6H2O*]-CH2-2-[4,6-[(CH3)3C]2C6H2OH",CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,tert-ROOH,$17.70,41.0,140.0,333.0,340.9,Phenoxyl,Radical Recombination,,24.0,3.5 Table,True,-5.39336633682251,-0.29362690448760986,5.0997394323349
"C-[4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2O*][4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2OH]3",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1[O],sec-ROOH,$24.50,44.7,47.0,333.0,341.0,Phenoxyl,Radical Recombination,,31.0,3.5 Table,True,-5.708029270172119,-0.7033704519271851,5.004658818244934
"C-[4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2O*][4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2OH]3",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1[O],tert-ROOH,$17.60,40.9,150.0,333.0,341.0,Phenoxyl,Radical Recombination,,31.0,3.5 Table,True,-5.708029270172119,-0.7033704519271851,5.004658818244934
"2,4-[(CH3)3C]2-6-CH3-C6H2O*",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,sec-ROOH,$11.60,37.7,380.0,333.0,353.9,Phenoxyl,Radical Recombination,,49.0,3.5 Table,True,-5.58491849899292,0.04483092203736305,5.629749421030283
"2,4-[(CH3)3C]2-6-CH3-C6H2O*",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,tert-ROOH,$4.70,34.1,1100.0,333.0,353.9,Phenoxyl,Radical Recombination,,49.0,3.5 Table,True,-5.58491849899292,0.04483092203736305,5.629749421030283
"[2,6-[(CH3)3C]2C6H2O*]-4'-[2,6-[(CH3)3C]2C6H2OH]",CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,sec-ROOH,$22.90,43.8,61.0,333.0,342.6,Phenoxyl,Radical Recombination,,50.0,3.5 Table,True,-5.280860424041748,-0.8149426579475403,4.465917766094208
"[2,6-[(CH3)3C]2C6H2O*]-4'-[2,6-[(CH3)3C]2C6H2OH]",CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,tert-ROOH,$16.00,40.0,190.0,333.0,342.6,Phenoxyl,Radical Recombination,,50.0,3.5 Table,True,-5.280860424041748,-0.8149426579475403,4.465917766094208
"2,6-[(CH3)3C]2C6H3O*",CC(C)(C)c1cccc(C(C)(C)C)c1O,sec-ROOH,$18.80,41.6,120.0,333.0,346.7,Phenoxyl,Radical Recombination,,51.0,3.5 Table,True,-5.668120861053467,-0.23425625264644623,5.433864608407021
"2,6-[(CH3)3C]2C6H3O*",CC(C)(C)c1cccc(C(C)(C)C)c1O,tert-ROOH,$11.90,37.9,360.0,333.0,346.7,Phenoxyl,Radical Recombination,,51.0,3.5 Table,True,-5.668120861053467,-0.23425625264644623,5.433864608407021
"2,6-[(CH3)3C]2-4-CH3CONHC6H2O*",CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-ROOH,$38.80,53.0,3.8,333.0,339.0,Phenoxyl,Radical Recombination,,52.0,3.5 Table,True,-5.482661724090576,-0.04921674355864525,5.433444980531931
"2,6-[(CH3)3C]2-4-CH3CONHC6H2O*",CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-ROOH,$31.90,48.9,13.0,333.0,339.0,Phenoxyl,Radical Recombination,,52.0,3.5 Table,True,-5.482661724090576,-0.04921674355864525,5.433444980531931
"2,6-[(CH3)3C]2-4-CH3COC6H2O*",CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-ROOH,$20.00,42.2,99.0,333.0,345.5,Phenoxyl,Radical Recombination,,53.0,3.5 Table,True,-5.756746768951416,-0.9889815449714661,4.76776522397995
"2,6-[(CH3)3C]2-4-CH3COC6H2O*",CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-ROOH,$13.10,38.5,300.0,333.0,345.5,Phenoxyl,Radical Recombination,,53.0,3.5 Table,True,-5.756746768951416,-0.9889815449714661,4.76776522397995
"2,6-[(CH3)3C]2-4-C6H5CH2C6H2O*",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,sec-ROOH,$25.80,45.4,38.0,333.0,339.7,Phenoxyl,Radical Recombination,,54.0,3.5 Table,True,-5.574779987335205,-0.2910800576210022,5.283699929714203
"2,6-[(CH3)3C]2-4-C6H5CH2C6H2O*",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,tert-ROOH,$18.90,41.6,120.0,333.0,339.7,Phenoxyl,Radical Recombination,,54.0,3.5 Table,True,-5.574779987335205,-0.2910800576210022,5.283699929714203
"2,6-[(CH3)3C]2-4-(CH3)3COC6H2O*",CC(C)(C)Oc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-ROOH,$34.20,50.3,8.6,333.0,331.3,Phenoxyl,Radical Recombination,,55.0,3.5 Table,True,-5.4810404777526855,0.06326909363269806,5.544309571385384
"2,6-[(CH3)3C]2-4-(CH3)3COC6H2O*",CC(C)(C)Oc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-ROOH,$27.30,46.3,29.0,333.0,331.3,Phenoxyl,Radical Recombination,,55.0,3.5 Table,True,-5.4810404777526855,0.06326909363269806,5.544309571385384
"2,6-[(CH3)3C]2-4-(CH3)3COC(O)C6H2O*",CC(C)(C)OC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-ROOH,$17.80,41.0,140.0,333.0,347.7,Phenoxyl,Radical Recombination,,56.0,3.5 Table,True,-5.734349250793457,-0.7219642996788025,5.0123849511146545
